$\kappa t$,CNB I,CNB II,I Approx,II Approx
0.051552,5.016593246644917,5.172736715187075,5.0169202077899415,5.172979330824853
0.051624,5.0165645652976885,5.172716408317786,5.016885917717995,5.17295678290146
0.051695999999999985,5.0165364199215094,5.172696439351731,5.016852291990501,5.172934620614171
0.051768,5.016508752297809,5.172676802133338,5.016819258679372,5.172912836692576
0.05184,5.016481555715999,5.172657490544974,5.0167868089705125,5.17289142391921
0.051911999999999986,5.0164548234362645,5.17263853449567,5.01675493403987,5.172870416908597
0.051984,5.01642854868563,5.17261990112319,5.016723625054603,5.172849777355405
0.05205599999999999,5.016402724653175,5.172601582999026,5.016692873171725,5.17282949652878
0.052128,5.0163773444841535,5.17258357481495,5.016662669540029,5.1728095681674615
0.0522,5.016352401098324,5.172565871315738,5.016633005072981,5.172789986078553
0.052271999999999985,5.016327884082624,5.172548467296086,5.016603866268004,5.172770744133751
0.052344,5.016303789047079,5.172531357597377,5.0165752473472764,5.172751836265126
0.052416,5.016280108967768,5.172514537104642,5.0165471392321885,5.17273325646213
0.052487999999999986,5.0162568367995926,5.1724980007432855,5.016519532835703,5.1727149987673355
0.05256,5.016233965473263,5.1724817434759265,5.0164924190628915,5.172697057272764
0.052632000000000005,5.016211487891567,5.172465760299269,5.016465788811433,5.172679426116295
0.052704,5.016189396924599,5.1724500462407486,5.016439632971381,5.172662099478073
0.052776,5.016167685404019,5.1724345963554414,5.016413942424962,5.172645071576306
0.052847999999999985,5.016146355940769,5.172419405722722,5.016388719947007,5.1726283366639105
0.05292,5.0161253952626526,5.172404469443045,5.01636394896541,5.172611889024627
0.052992,5.01610479639086,5.172389782634708,5.016339620610792,5.17259572296889
0.053063999999999986,5.016084552493433,5.172375340430444,5.016315726209422,5.172579832830593
0.053136,5.016064656719493,5.172361137974312,5.016292257081522,5.172564212963582
0.053208000000000005,5.016045102199515,5.172347170418157,5.016269204541166,5.17254885773666
0.05328,5.0160258820455645,5.172333432918469,5.016246559896349,5.17253376153119
0.053352,5.01600698935161,5.172319920632913,5.016224314449295,5.172518918736223
0.053423999999999985,5.015988435722936,5.172306628717024,5.01620248171976,5.172504323745698
0.053496,5.015970204512807,5.172293573657927,5.016181041313901,5.172489995436646
0.053568,5.015952287989411,5.1722807748871205,5.016159983569089,5.172475956015434
0.053639999999999986,5.015934679995518,5.172268193982214,5.016139300727916,5.172462161323262
0.053712,5.015917374355677,5.172255827159714,5.016118985028955,5.172448606974256
0.053784000000000005,5.015900364874844,5.172243670672192,5.01609902870559,5.17243528862843
0.053856,5.015883645336793,5.172231720806166,5.01607942398646,5.1724222019887724
0.053928,5.015867209502007,5.1722199738798915,5.0160601630958945,5.172409342799202
0.053999999999999986,5.015851069874588,5.172208426241196,5.01604126068245,5.172396706842069
0.054072,5.0158352125687635,5.172197074265272,5.016022699790669,5.172384289934819
0.054144000000000005,5.0158196290916415,5.17218591435249,5.0160044699581166,5.172372087928663
0.054215999999999986,5.015804314065796,5.172174942926191,5.015986564462301,5.17236009670502
0.054288,5.015789262100758,5.172164156430472,5.015968976576507,5.172348312173506
0.054360000000000006,5.015774467792994,5.17215355132794,5.01595169957148,5.172336730269267
0.054432,5.015759925725869,5.172143124097524,5.0159347267136845,5.1723253469505766
0.054504,5.015745630469376,5.1721328712321775,5.015918051266145,5.172314158195778
0.054575999999999986,5.015731595468808,5.172122789236652,5.0159016889543455,5.1723031600015945
0.054648,5.015717809224445,5.172112874625232,5.015885625816285,5.1722923483797345
0.054720000000000005,5.015704261966803,5.1721031239194515,5.015869849972896,5.172281719354796
0.054791999999999993,5.015690949000487,5.172093533645811,5.015854355593163,5.172271268961568
0.054864,5.015677865618785,5.1720841003334606,5.015839136843186,5.172260993242705
0.054935999999999985,5.015665007103591,5.172074820511928,5.015824187886879,5.172250888245945
0.055008,5.015652368725318,5.1720656907087665,5.015809502884805,5.172240950021256
0.05508,5.015639945742735,5.172056707447175,5.015795075995209,5.172231174619178
0.055151999999999986,5.015627733402823,5.1720479080273405,5.015780901373862,5.172221603950489
0.055224,5.015615738256336,5.172039268485436,5.015766986546291,5.172212210981417
0.055296000000000005,5.0156039613503465,5.1720307756442985,5.015753332514808,5.17220298084578
0.055368,5.015592388783634,5.172022426941251,5.015739922630812,5.172193910622869
0.05544,5.0155810165178965,5.172014219844783,5.015726751917963,5.1721849974291825
0.055511999999999985,5.015569840505913,5.172006151853174,5.015713815397405,5.172176238418245
0.055584,5.015558856691478,5.171998220493302,5.015701108088489,5.172167630778027
0.055656,5.015548061009486,5.1719904233192056,5.0156886250087,5.172159171730199
0.055727999999999986,5.0155374493858895,5.171982757910852,5.015676361173516,5.172150858528203
0.0558,5.015527017737671,5.171975221872895,5.015664311596207,5.172142688455793
0.055872000000000005,5.015516766548939,5.171967812833189,5.015652476666594,5.172134658825529
0.055944,5.015506706832375,5.1719605284416135,5.0156408691388155,5.172126766977364
0.056016,5.015496821958574,5.171953366368672,5.015629469287987,5.172119010277251
0.056087999999999985,5.015487108502118,5.171946324304167,5.015618272920684,5.172111386115055
0.05616,5.015477563030429,5.171939399955877,5.015607275842588,5.172103891903739
0.056232000000000004,5.015468182103697,5.171932591048236,5.015596473857442,5.17209652507744
0.056303999999999986,5.0154589622749945,5.1719258953209115,5.015585862767722,5.172089283089917
0.056376,5.015449900090234,5.171919310527531,5.015575438374594,5.172082163413539
0.056448000000000005,5.015440992088256,5.1719128344342735,5.015565196477576,5.172075163536982
0.05652,5.015432234800871,5.1719064648185125,5.015555132875365,5.172068280964095
0.056592,5.015423643011727,5.171900199467443,5.01554526469171,5.172061513212994
0.056663999999999985,5.015415201506538,5.171894036176695,5.015535573995454,5.172054857813288
0.056736,5.015406906727899,5.1718879778202895,5.015526056490373,5.172048317864851
0.056808000000000004,5.015398755762817,5.171882040682623,5.015516708639769,5.172041911158405
0.056879999999999986,5.0153907456925495,5.171876204247793,5.015507526905196,5.172035615144518
0.056952,5.015382873592613,5.1718704668091995,5.0154985077478536,5.172029427903285
0.057024,5.0153751365328185,5.1718648266855975,5.015489647627073,5.172023347544388
0.057096,5.015367531577236,5.1718592822202405,5.015480943001798,5.172017372206281
0.057168,5.015360055784312,5.171853831779997,5.015472390330089,5.172011500055262
0.057239999999999985,5.015352728868555,5.171848473754468,5.015464012387352,5.172005729284492
0.057312,5.015345540579913,5.1718432065552165,5.015455797123021,5.172000058112776
0.057384000000000004,5.015338479260763,5.17183802861478,5.015447730873815,5.171994484783767
0.057455999999999986,5.015331542345009,5.171832938385895,5.0154398105450015,5.171989007565154
0.057528,5.015324727261655,5.171827934340545,5.015432033041372,5.171983624747148
0.057599999999999985,5.01531803143496,5.171823014969152,5.015424395266455,5.171978334641646
0.057672,5.0153114522843305,5.171818178779668,5.015416894122942,5.171973135581909
0.057744000000000004,5.015304987224447,5.171813424296693,5.015409526513282,5.171968025920659
0.057815999999999985,5.01529863366518,5.171808750060598,5.015402289338836,5.17196300402936
0.057888,5.0152923890117505,5.171804154626644,5.015395179500311,5.171958068297395
0.057960000000000005,5.015286250664613,5.171799636564068,5.0153881938976,5.171953217131335
0.058031999999999986,5.015280216019549,5.1717951944552665,5.015381329430281,5.1719484489530725
0.058104,5.015274282467733,5.171790826894791,5.015374582996932,5.171943762199485
0.058175999999999985,5.015268447395619,5.171786532488543,5.015367951495384,5.171939155321599
0.058248,5.015262708185079,5.171782309852847,5.015361431823378,5.171934626782745
0.058320000000000004,5.015257075999744,5.1717781576135335,5.015355036769821,5.1719301750585815
0.058391999999999986,5.0152515707506105,5.1717740810337265,5.015348789180362,5.171925805733367
0.058464,5.015246162650642,5.171770077884276,5.01534265462088,5.171921516365313
0.058536000000000005,5.015240849622488,5.171766143235282,5.015336630616697,5.171917301624334
0.058607999999999986,5.015235629585166,5.1717622759371915,5.015330714692946,5.171913160230771
0.05868,5.015230500454172,5.171758474854975,5.015324904374106,5.171909090921818
0.058751999999999985,5.015225460141398,5.171754738867466,5.0153191971838895,5.17190509245071
0.058824,5.015220506555228,5.1717510668666336,5.015313590646103,5.171901163585919
0.058896000000000004,5.015215637600503,5.1717474577569185,5.01530808228351,5.171897303110438
0.058967999999999986,5.015210851178561,5.171743910454462,5.015302669619233,5.171893509821132
0.05904,5.015206145187247,5.171740423886416,5.01529735017504,5.171889782527127
0.059112,5.015201517520927,5.171736996990291,5.015292121473121,5.171886120050589
0.059184,5.0151969660704765,5.171733628713153,5.015286981034527,5.171882521224249
0.059256,5.015192488723392,5.171730318010962,5.015281926380571,5.171878984891687
0.059327999999999985,5.0151880833636415,5.171727063847858,5.015276955031789,5.171875509906232
0.0594,5.015183747871834,5.171723865195409,5.0152720645084825,5.17187209512983
0.059472000000000004,5.01517952237137,5.171720721031922,5.015267300658967,5.171868739432877
0.059543999999999986,5.015175374134585,5.171717630341728,5.0152626259513875,5.1718654416931775
0.059616,5.015171298588331,5.171714592114427,5.015258035096123,5.171862200794593
0.059688,5.015167294140213,5.17171160534418,5.015253526217214,5.171859015627493
0.05976,5.015163359195299,5.171708669029006,5.0152490974384305,5.171855885086504
0.059832,5.015159492156182,5.171705782170019,5.015244746883472,5.171852808070732
0.059903999999999985,5.015155691422946,5.171702943770722,5.015240472675342,5.1718497834828145
0.059976,5.015151955393182,5.171700153161804,5.015236272937287,5.1718468105819575
0.060048000000000004,5.015148282462056,5.171697418908594,5.01523214579194,5.171843898677077
0.060119999999999986,5.0151446710222185,5.171694732019014,5.015228089361682,5.17184103796504
0.060192,5.015141119463908,5.171692091672278,5.015224101769157,5.171838227540446
0.060263999999999984,5.015137626174883,5.17168949705491,5.015220181135955,5.171835466506839
0.060336,5.015134189540512,5.171686947360238,5.015216325584089,5.171832753975337
0.060408,5.015130807943684,5.171684441787853,5.0152125332350606,5.1718300890647
0.060479999999999985,5.015127479764909,5.171681979543017,5.015208802210303,5.171827470900359
0.060552,5.015124278469972,5.171679559836228,5.015205215919637,5.171824898613751
0.060624000000000004,5.015121079329325,5.171677181882517,5.015201632610002,5.171822371342105
0.060695999999999986,5.015117938609327,5.171674844900985,5.015198116172972,5.171819888227382
0.060768,5.015114854749091,5.171672548114245,5.015194664793491,5.17181744841596
0.060839999999999984,5.015111826213092,5.171670290747882,5.015191276688426,5.1718150510578935
0.060912,5.015108851491196,5.171668072029841,5.015187950105137,5.171812695306749
0.060984000000000003,5.01510592909874,5.171665891189934,5.015184683322734,5.171810380318013
0.061055999999999985,5.015103057576641,5.171663747459252,5.015181474651305,5.171808105249603
0.061128,5.015100235491382,5.171661640069608,5.015178322432075,5.1718058692606235
0.0612,5.0150974614351265,5.171659568253027,5.015175225038073,5.171803671510602
0.061271999999999986,5.015094734025778,5.17165753124109,5.0151721808727485,5.1718015111597575
0.061344,5.0150920519070254,5.1716555282644885,5.015169188371074,5.171799387367426
0.061415999999999984,5.015089413748397,5.171653558552365,5.015166245999748,5.171797299291968
0.061488,5.015086818245353,5.171651621331813,5.015163352256067,5.171795246090208
0.061560000000000004,5.015084264119313,5.171649715827323,5.015160505669331,5.171793226916305
0.061631999999999985,5.015081753805212,5.1716478501256615,5.015157708957114,5.1717912505657795
0.061704,5.015079303767223,5.17164602729783,5.015154980647518,5.171789320368418
0.061776,5.015076895726236,5.17164423682561,5.0151523000931295,5.171787424876534
0.061847999999999986,5.0150745288349565,5.1716424781270405,5.015149666311134,5.171785563454483
0.06192,5.0150722022825205,5.171640750622708,5.015147078361059,5.171783735469716
0.061991999999999985,5.015069915294604,5.171639053735384,5.015144535344168,5.171781940292621
0.062064,5.015067667133469,5.171637386889531,5.015142036404335,5.171780177295672
0.062136000000000004,5.015065457098028,5.171635749510912,5.015139580727956,5.171778445853008
0.062207999999999986,5.015063284523958,5.171634141026137,5.015137167543303,5.171776745340536
0.06228,5.015061148783713,5.17163256086224,5.015134796121393,5.17177507513439
0.062352,5.0150590492866245,5.171631008446251,5.015132465774825,5.171773434611668
0.062423999999999986,5.015056985478983,5.1716294832047325,5.015130175859222,5.171771823148843
0.062496,5.015054956844075,5.1716279845634245,5.015127925772298,5.171770240122335
0.062568,5.015052962902269,5.171626511946691,5.015125714953978,5.1717686849073585
0.06264,5.015051003211079,5.171625064777215,5.015123542886297,5.171767156877436
0.06271199999999999,5.0150490773652185,5.17162364247544,5.015121409094584,5.171765655404686
0.06278399999999999,5.0150471849967255,5.171622244459246,5.015119313144833,5.171764179858155
0.062856,5.015045325774942,5.171620870143425,5.0151172546470555,5.171762729604578
0.062928,5.015043499406623,5.171619518939292,5.015115233252351,5.1717613040070205
0.063,5.015041705636016,5.171618190254264,5.015113248654926,5.171759902424981
0.06307199999999999,5.01503994424491,5.171616883491322,5.015111300590972,5.171758524213318
0.06314399999999999,5.015038210979312,5.1716155980487235,5.015109384258997,5.171757168722613
0.063216,5.0150364914210215,5.171614333319433,5.015107483438929,5.171755835297934
0.063288,5.015034799981521,5.171613088690755,5.0151056143272115,5.171754523278954
0.06336,5.015033136302672,5.171611863543858,5.015103776507201,5.171753231998812
0.06343199999999999,5.015031500055189,5.171610657253353,5.0151019695950865,5.171751960784525
0.06350399999999999,5.015029890938659,5.171609469186836,5.015100193239492,5.17175070895558
0.063576,5.01502830868158,5.171608298704479,5.015098447121947,5.171749475824387
0.063648,5.015026753041408,5.171607145158488,5.015096730956541,5.171748260695052
0.06372,5.015025223804634,5.171606010590488,5.015095044489777,5.171747065759725
0.06379199999999999,5.015023720786836,5.171604919608786,5.015093387501171,5.171745917432725
0.06386399999999999,5.015022243832668,5.1716038479106565,5.015091759802485,5.1717447896121715
0.06393599999999999,5.015020792815953,5.171602795120037,5.015090161238475,5.171743681892896
0.06400800000000001,5.015019367639744,5.171601760862541,5.015088591686237,5.17174259387138
0.06408,5.015017968236356,5.171600744765287,5.015087051055777,5.171741525146061
0.064152,5.015016594567392,5.1715997464566215,5.0150855392893385,5.1717404753169305
0.06422399999999999,5.015015246623801,5.171598765565838,5.015084056362491,5.171739443985384
0.06429599999999999,5.015013924425953,5.1715978017230135,5.0150826022826305,5.171738430753749
0.064368,5.015012628023616,5.171596854558671,5.015081177090642,5.171737435224988
0.06444,5.0150113574960535,5.171595923703618,5.015079780859072,5.171736457002948
0.064512,5.015010112952057,5.17159500878863,5.015078413694192,5.171735495691388
0.06458399999999999,5.01500889452997,5.171594109444251,5.015077075734242,5.171734550894076
0.06465599999999999,5.015007694542912,5.1715932253005485,5.015075758401751,5.171733622214663
0.064728,5.0150064925374505,5.171592355986837,5.015074438915824,5.171732709256198
0.0648,5.015005311056347,5.1715915011314575,5.015073142381885,5.171731811621088
0.064872,5.015004149888221,5.171590660361513,5.015071868554447,5.171730928910113
0.06494399999999999,5.015003008836955,5.171589833302628,5.015070617204785,5.171730060723392
0.06501599999999999,5.015001887721783,5.171589019578701,5.015069388121575,5.171729206659073
0.065088,5.015000786377208,5.1715882188116815,5.015068181110777,5.171728366313712
0.06516,5.014999704653123,5.171587430621276,5.01506699599503,5.171727539281549
0.065232,5.014998642414781,5.171586654624721,5.015065832614642,5.17172672515434
0.065304,5.014997599542816,5.171585890436544,5.015064690826705,5.1717259235216995
0.06537599999999999,5.014996575933272,5.171585137668294,5.015063570505592,5.171725133969773
0.06544799999999999,5.014995571497675,5.171584395928346,5.015062471542768,5.171724356081984
0.06552000000000001,5.014994586162974,5.1715836648215365,5.015061393846964,5.171723589437939
0.065592,5.014993619871603,5.171582943949058,5.015060337343899,5.171722833613799
0.065664,5.014992672581535,5.171582232908099,5.015059301976748,5.1717220881819115
0.06573599999999999,5.014991744266224,5.171581531291628,5.015058287705315,5.1717213527101356
0.06580799999999999,5.0149908349146965,5.171580838688165,5.0150572945069865,5.17172062676202
0.06588,5.0149899445315445,5.1715801703102064,5.01505632237632,5.171719926450062
0.065952,5.014989073136921,5.171579518351427,5.015055371324629,5.17171924349885
0.066024,5.014988220766616,5.171578877380681,5.015054441380572,5.171718572152885
0.06609599999999999,5.01498738747198,5.171578247190715,5.015053532590341,5.1717179121914025
0.06616799999999999,5.014986567004269,5.171577627577003,5.015052638032569,5.171717263396542
0.06624,5.014985746832841,5.171577018337722,5.015051743850215,5.171716625553288
0.066312,5.014984941703339,5.171576419273574,5.015050866346946,5.1717159984496215
0.066384,5.014984151406637,5.1715758301877095,5.015050005284133,5.1717153818758606
0.06645599999999999,5.014983375739339,5.171575250885602,5.015049160429844,5.171714775625308
0.06652799999999999,5.014982614503821,5.171574681174926,5.015048331558845,5.1717141794933426
0.06659999999999999,5.0149818675082285,5.171574120865491,5.015047518451899,5.17171359327813
0.06667200000000001,5.014981134566465,5.171573569769093,5.015046720897134,5.171713016779749
0.06674400000000001,5.0149804154982345,5.171573027699408,5.0150459386884085,5.171712449800387
0.066816,5.014979710129023,5.1715724944718895,5.015045171626476,5.1717118921442085
0.06688799999999999,5.014979018290099,5.171571969903669,5.015044419518591,5.171711343617535
0.06695999999999999,5.0149783398185654,5.171571453813421,5.015043682178684,5.171710804028082
0.06703200000000001,5.0149776745573185,5.17157094602125,5.015042959426776,5.171710273185255
0.067104,5.014977022355079,5.171570446348612,5.015042251089998,5.171709750900178
0.067176,5.014976383066405,5.171569954618173,5.015041557001452,5.171709236985052
0.06724799999999999,5.01497575655166,5.171569470653731,5.015040877001546,5.171708731253711
0.06731999999999999,5.0149751426771125,5.171568994280029,5.0150402109358705,5.1717082335207225
0.067392,5.014974541314809,5.171568525322754,5.0150395586581595,5.1717077436022265
0.067464,5.014973952342704,5.171568063608341,5.015038920027446,5.171707261314695
0.067536,5.014973375644594,5.171567608963863,5.01503829491014,5.171706786475879
0.06760799999999999,5.01497281111015,5.171567161217005,5.015037683178513,5.171706318903967
0.06767999999999999,5.014972256202623,5.1715667201958135,5.015037082043178,5.171705858417585
0.06775199999999999,5.014971707127863,5.171566285728731,5.015036487338759,5.171705404836246
0.067824,5.014971168474702,5.171565857644367,5.015035904096241,5.171704957979351
0.067896,5.014970640047479,5.1715654357714556,5.015035332096135,5.171704517666484
0.067968,5.01497012165308,5.171565022313679,5.015034771122009,5.171704086185342
0.06803999999999999,5.014969613100957,5.171564619271828,5.015034220960479,5.1717036656115445
0.06811199999999999,5.014969114203121,5.171564222886996,5.015033681400843,5.171703252037025
0.06818400000000001,5.014968624774187,5.171563833054363,5.015033152235809,5.171702845350766
0.068256,5.01496814463128,5.171563449671181,5.015032633260927,5.17170244544379
0.068328,5.014967673594182,5.1715630726367054,5.01503212427454,5.171702052209325
0.06839999999999999,5.014967211485208,5.171562701852149,5.0150316250781595,5.1717016655427095
0.06847199999999999,5.01496675812926,5.1715623372205775,5.015031135476197,5.1717012853412765
0.06854400000000001,5.014966313353853,5.171561978646888,5.015030655276067,5.171700911504279
0.068616,5.014965876989078,5.1715616260376915,5.015030184288168,5.171700543933011
0.068688,5.014965448867635,5.171561279301235,5.015029722326039,5.171700182530211
0.06875999999999999,5.014965028824795,5.171560938347391,5.015029269205935,5.171699827200521
0.06883199999999999,5.0149646166984985,5.1715606030875465,5.015028824747277,5.171699477850131
0.06890399999999999,5.014964212329214,5.1715602734344985,5.015028388772301,5.171699134386846
0.068976,5.014963815560079,5.1715599493024405,5.015027961106569,5.17169879671978
0.069048,5.014963426236824,5.171559630606897,5.015027541578134,5.17169846475983
0.06911999999999999,5.014963044207804,5.171559317264578,5.015027130018494,5.171698138418704
0.06919199999999999,5.014962669283396,5.1715590091933965,5.015026726227584,5.171697817609775
0.06926399999999999,5.014962301274664,5.171558706312304,5.015026330006639,5.171697502247316
0.069336,5.014961940105911,5.171558408541308,5.015025941253452,5.1716971922467945
0.069408,5.014961585635215,5.171558115801366,5.015025559810672,5.1716968875246785
0.06948,5.0149612377232495,5.171557828014285,5.015025185523543,5.171696587998672
0.06955199999999999,5.014960896233316,5.171557545102675,5.015024818240813,5.171696293586631
0.06962399999999999,5.01496056103135,5.171557266989894,5.015024457813565,5.171696004207884
0.06969600000000001,5.01496023198591,5.171556993599936,5.015024104096634,5.171695719782122
0.069768,5.014959908968189,5.171556724857419,5.01502375694727,5.171695440229948
0.06984,5.0149595918520085,5.171556460687441,5.01502341622575,5.1716951654723005
0.06991199999999999,5.014959280513853,5.171556201015548,5.015023081795549,5.1716948954304796
0.06998399999999999,5.014958974832849,5.171555945767653,5.015022753522923,5.171694630026613
0.070056,5.014958674690747,5.171555694882355,5.015022431277108,5.171694369195291
0.070128,5.014958379971959,5.1715554489880144,5.015022114930317,5.171694113566842
0.0702,5.014958090563567,5.171555207400037,5.015021804357765,5.171693862447634
0.07027199999999999,5.0149578063552855,5.171554970052376,5.015021499437929,5.171693615767675
0.07034399999999999,5.014957527239522,5.171554736879295,5.015021200051696,5.171693373457324
0.07041599999999999,5.014957253111303,5.171554507815248,5.015020906083273,5.171693135447485
0.070488,5.01495698386837,5.17155428279484,5.015020617419679,5.171692901668751
0.07056,5.014956719411116,5.171554061752771,5.015020333951097,5.171692672052149
0.070632,5.014956459642593,5.171553844623776,5.015020055570579,5.171692446528609
0.07070399999999999,5.0149562044685325,5.171553631342472,5.015019782174062,5.171692225029017
0.07077599999999999,5.014955953797374,5.171553421843418,5.015019513660641,5.171692007484128
0.07084800000000001,5.0149557075402145,5.171553216060945,5.015019249932171,5.1716917938245555
0.07092000000000001,5.01495546561084,5.171553013929158,5.015018990893724,5.171691583980817
0.070992,5.014955227925744,5.171552815381796,5.015018736453056,5.171691377882674
0.07106399999999999,5.014954994404093,5.171552620352236,5.015018486521154,5.1716911754598796
0.07113599999999999,5.0149547649677455,5.171552428773387,5.015018241011871,5.17169097664147
0.07120800000000001,5.014954539541277,5.1715522405776015,5.0150179998419615,5.171690781355956
0.07128,5.014954317874546,5.171552055696676,5.015017762752968,5.171690589531336
0.071352,5.014954099705644,5.171551874061714,5.015017529474502,5.171690401095041
0.07142399999999999,5.014953885269474,5.171551695603059,5.015017300236603,5.171690215973417
0.07149599999999999,5.014953674497766,5.1715515202503175,5.015017074963827,5.171690034092247
0.07156799999999999,5.014953467324884,5.171551347932153,5.01501685358431,5.171689855376312
0.07164,5.014953263687824,5.17155117857633,5.015016636028848,5.171689679749272
0.071712,5.014953063526222,5.17155101210958,5.0150164222311195,5.171689507134181
0.07178399999999999,5.014952866782344,5.171550848457604,5.015016212127848,5.171689337452358
0.07185599999999999,5.01495267340113,5.171550687544869,5.015016005658345,5.1716891706244486
0.07192799999999999,5.014952483330133,5.171550529294713,5.015015802764975,5.171689006569656
0.07200000000000001,5.014952296519583,5.1715503736291515,5.015015603393228,5.171688845205793
