$\kappa t$,CNB I,CNB II
0.018647999999999998,178.1728907354868,193.46365473595216
0.018719999999999997,179.05964794995367,194.25711589033378
0.018792,179.94159690757985,195.04514944340707
0.018864,180.8186988490984,195.82774292466718
0.018935999999999998,181.69091611748962,196.60488490569523
0.019007999999999997,182.5582124173763,197.376565034402
0.01908,183.42055281325287,198.1427740579408
0.019152,184.27790321815584,198.9035037296638
0.019223999999999998,185.13023093800422,199.6587467097257
0.019295999999999997,185.97750518518845,200.4084970139179
0.019368,186.81969616832728,201.15274956343634
0.01944,187.65677540188568,201.89150029763178
0.019511999999999998,188.4887157012903,202.62474615987443
0.019583999999999997,189.31549065117778,203.35248492267004
0.019656,190.1370752146022,204.07471544505108
0.019728,190.95344614688295,204.7914375797219
0.019799999999999998,191.7645811425288,205.5026520719403
0.019871999999999997,192.5704591277685,206.20836058795138
0.019944,193.37106025257899,206.90856568388014
0.020016,194.1663658212706,207.60327068448117
0.020087999999999998,194.95635809050296,208.29247996110684
0.020159999999999997,195.74102047182953,208.9761986715793
0.020231999999999997,196.520337645889,209.65443281203304
0.020304,197.2942954787572,210.32718920132575
0.020376,198.06288105312873,210.9944754313984
0.020447999999999997,198.8260825555582,211.6562998894199
0.020519999999999997,199.58388905150707,212.31267177024267
0.020592,200.33629072683405,212.96360100717638
0.020664,201.08327889891723,213.60909827475575
0.020735999999999997,201.82484943136078,214.24917497289385
0.020807999999999997,202.56099277412767,214.88384321536788
0.02088,203.2917007699852,215.51311580434256
0.020952,204.01697498847625,216.1370062218551
0.021023999999999998,204.73680840095847,216.75552861220177
0.021095999999999997,205.45119439050663,217.36869776603288
0.021168,206.16013743336404,217.9765291452666
0.02124,206.8636353158951,218.5790388501457
0.021311999999999998,207.56168339623852,219.17624348557425
0.021383999999999997,208.25428902872903,219.76816028876308
0.021456,208.94145096012272,220.35480706677723
0.021528,209.62317058325672,220.9362021808555
0.021599999999999998,210.2994541200233,221.51236453073415
0.021671999999999997,210.97030806694076,222.08331354363887
0.021744,211.6357335587652,222.6490694735777
0.021816,212.2957365620894,223.20965260045256
0.021887999999999998,212.95032441510318,223.76508387185672
0.021959999999999997,213.59950360437975,224.31538470263365
0.022032,214.24328472763085,224.86057695962202
0.022104,214.88167870198288,225.40068294640446
0.022175999999999998,215.51469775221724,225.93572538805415
0.022247999999999997,216.14235114501844,226.46572774718402
0.02232,216.76464649579674,226.9907136477268
0.022392,217.381600945337,227.51070692997874
0.022463999999999998,217.99322888043602,228.02573194701023
0.022535999999999997,218.5995456461928,228.53581340984456
0.022608,219.20055996477225,229.04097637294151
0.02268,219.7962891124696,229.54124621967225
0.022751999999999998,220.3867499281135,230.03664881265527
